timestamp,protocol,run_id,round_id,position_in_round,seq,command_id,status,rtt_ms,esp_processing_us,esp_free_heap,esp_min_free_heap,esp_max_alloc_heap,rssi_dbm,qos,error
2026-09-04T10:26:56.774108,MQTT_QOS0,1,1,2,165,mqtt-qos0-main-1-165,success,31.074,422,221884,211356,110580,-42,0,
2026-09-04T10:26:57.005315,MQTT_QOS0,1,1,2,166,mqtt-qos0-main-1-166,success,13.754,410,221884,211356,110580,-42,0,
2026-09-04T10:26:57.219195,MQTT_QOS0,1,1,2,167,mqtt-qos0-main-1-167,success,13.190,404,221884,211356,110580,-41,0,
2026-09-04T10:26:57.432501,MQTT_QOS0,1,1,2,168,mqtt-qos0-main-1-168,success,11.559,411,221884,211356,110580,-41,0,
2026-09-04T10:26:57.644174,MQTT_QOS0,1,1,2,169,mqtt-qos0-main-1-169,success,13.079,411,221884,211356,110580,-42,0,
2026-09-04T10:26:57.857376,MQTT_QOS0,1,1,2,170,mqtt-qos0-main-1-170,success,11.963,419,221884,211356,110580,-42,0,
2026-09-04T10:26:58.069478,MQTT_QOS0,1,1,2,171,mqtt-qos0-main-1-171,success,15.199,406,221884,211356,110580,-41,0,
2026-09-04T10:26:58.284797,MQTT_QOS0,1,1,2,172,mqtt-qos0-main-1-172,success,23.045,416,221884,211356,110580,-43,0,
2026-09-04T10:26:58.507959,MQTT_QOS0,1,1,2,173,mqtt-qos0-main-1-173,success,20.217,415,221884,211356,110580,-42,0,
2026-09-04T10:26:58.728287,MQTT_QOS0,1,1,2,174,mqtt-qos0-main-1-174,success,12.110,415,221884,211356,110580,-40,0,
2026-09-04T10:26:58.940521,MQTT_QOS0,1,1,2,175,mqtt-qos0-main-1-175,success,12.386,416,221884,211356,110580,-41,0,
2026-09-04T10:26:59.153049,MQTT_QOS0,1,1,2,176,mqtt-qos0-main-1-176,success,16.729,420,221884,211356,110580,-41,0,
2026-09-04T10:26:59.369893,MQTT_QOS0,1,1,2,177,mqtt-qos0-main-1-177,success,19.654,547,221680,211356,110580,-42,0,
2026-09-04T10:26:59.589665,MQTT_QOS0,1,1,2,178,mqtt-qos0-main-1-178,success,15.736,414,221884,211356,110580,-42,0,
2026-09-04T10:26:59.805534,MQTT_QOS0,1,1,2,179,mqtt-qos0-main-1-179,success,13.351,431,221884,211356,110580,-42,0,
2026-09-04T10:27:00.019017,MQTT_QOS0,1,1,2,180,mqtt-qos0-main-1-180,success,26.833,415,221884,211356,110580,-42,0,
2026-09-04T10:27:00.245991,MQTT_QOS0,1,1,2,181,mqtt-qos0-main-1-181,success,16.608,422,221884,211356,110580,-40,0,
2026-09-04T10:27:00.462731,MQTT_QOS0,1,1,2,182,mqtt-qos0-main-1-182,success,18.835,406,221884,211356,110580,-43,0,
